pedido_id,numero_cuota,monto,fecha_vencimiento,estado,is_active
359,2,1480.45,2025-08-09,pendiente,True
359,3,1480.45,2025-09-08,pendiente,True
359,4,1480.45,2025-10-08,pendiente,True
359,5,1480.45,2025-11-07,pendiente,True
360,1,1947.2,2025-03-28,pendiente,True
360,2,1947.2,2025-04-27,pendiente,True
360,3,1947.2,2025-05-27,pendiente,True
360,4,1947.2,2025-06-26,pendiente,True
360,5,1947.2,2025-07-26,pendiente,True
361,1,4733.55,2025-08-04,pendiente,True
361,2,4733.55,2025-09-03,pendiente,True
361,3,4733.55,2025-10-03,pendiente,True
361,4,4733.55,2025-11-02,pendiente,True
361,5,4733.55,2025-12-02,pendiente,True
361,6,4733.55,2026-01-01,pendiente,True
361,7,4733.55,2026-01-31,pendiente,True
361,8,4733.55,2026-03-02,pendiente,True
361,9,4733.55,2026-04-01,pendiente,True
361,10,4733.55,2026-05-01,pendiente,True
362,1,3361.1,2025-11-03,pendiente,True
363,1,13487.14,2025-09-09,pendiente,True
363,2,13487.14,2025-10-09,pendiente,True
364,1,142.11,2025-07-23,pendiente,True
364,2,142.11,2025-08-22,pendiente,True
364,3,142.11,2025-09-21,pendiente,True
364,4,142.11,2025-10-21,pendiente,True
364,5,142.11,2025-11-20,pendiente,True
364,6,142.11,2025-12-20,pendiente,True
364,7,142.11,2026-01-19,pendiente,True
364,8,142.11,2026-02-18,pendiente,True
364,9,142.11,2026-03-20,pendiente,True
365,1,12920.78,2025-03-14,pendiente,True
366,1,428.56,2025-04-18,pendiente,True
366,2,428.56,2025-05-18,pendiente,True
366,3,428.56,2025-06-17,pendiente,True
366,4,428.56,2025-07-17,pendiente,True
366,5,428.56,2025-08-16,pendiente,True
366,6,428.56,2025-09-15,pendiente,True
366,7,428.56,2025-10-15,pendiente,True
366,8,428.56,2025-11-14,pendiente,True
366,9,428.56,2025-12-14,pendiente,True
366,10,428.56,2026-01-13,pendiente,True
366,11,428.56,2026-02-12,pendiente,True
366,12,428.56,2026-03-14,pendiente,True
367,1,2638.44,2025-08-11,pendiente,True
367,2,2638.44,2025-09-10,pendiente,True
367,3,2638.44,2025-10-10,pendiente,True
367,4,2638.44,2025-11-09,pendiente,True
367,5,2638.44,2025-12-09,pendiente,True
367,6,2638.44,2026-01-08,pendiente,True
367,7,2638.44,2026-02-07,pendiente,True
367,8,2638.44,2026-03-09,pendiente,True
367,9,2638.44,2026-04-08,pendiente,True
368,1,2743.29,2025-05-02,pendiente,True
368,2,2743.29,2025-06-01,pendiente,True
368,3,2743.29,2025-07-01,pendiente,True
368,4,2743.29,2025-07-31,pendiente,True
368,5,2743.29,2025-08-30,pendiente,True
368,6,2743.29,2025-09-29,pendiente,True
368,7,2743.29,2025-10-29,pendiente,True
368,8,2743.29,2025-11-28,pendiente,True
369,1,11128.23,2025-07-11,pendiente,True
370,1,15765.06,2025-03-21,pendiente,True
371,1,2970.23,2025-08-25,pendiente,True
371,2,2970.23,2025-09-24,pendiente,True
371,3,2970.23,2025-10-24,pendiente,True
371,4,2970.23,2025-11-23,pendiente,True
371,5,2970.23,2025-12-23,pendiente,True
371,6,2970.23,2026-01-22,pendiente,True
371,7,2970.23,2026-02-21,pendiente,True
371,8,2970.23,2026-03-23,pendiente,True
371,9,2970.23,2026-04-22,pendiente,True
371,10,2970.23,2026-05-22,pendiente,True
371,11,2970.23,2026-06-21,pendiente,True
372,1,54374.7,2024-12-27,pendiente,True
373,1,22441.85,2025-05-30,pendiente,True
374,1,3040.07,2025-04-14,pendiente,True
374,2,3040.07,2025-05-14,pendiente,True
374,3,3040.07,2025-06-13,pendiente,True
374,4,3040.07,2025-07-13,pendiente,True
374,5,3040.07,2025-08-12,pendiente,True
374,6,3040.07,2025-09-11,pendiente,True
374,7,3040.07,2025-10-11,pendiente,True
374,8,3040.07,2025-11-10,pendiente,True
375,1,3838.74,2025-07-24,pendiente,True
376,1,236.17,2025-08-28,pendiente,True
376,2,236.17,2025-09-27,pendiente,True
376,3,236.17,2025-10-27,pendiente,True
376,4,236.17,2025-11-26,pendiente,True
376,5,236.17,2025-12-26,pendiente,True
376,6,236.17,2026-01-25,pendiente,True
376,7,236.17,2026-02-24,pendiente,True
376,8,236.17,2026-03-26,pendiente,True
376,9,236.17,2026-04-25,pendiente,True
376,10,236.17,2026-05-25,pendiente,True
376,11,236.17,2026-06-24,pendiente,True
377,1,9395.16,2024-12-10,pendiente,True
377,2,9395.16,2025-01-09,pendiente,True
377,3,9395.16,2025-02-08,pendiente,True
377,4,9395.16,2025-03-10,pendiente,True
377,5,9395.16,2025-04-09,pendiente,True
378,1,52898.7,2025-12-07,pendiente,True
379,1,41635.71,2025-06-20,pendiente,True
380,1,9848.72,2025-08-23,pendiente,True
381,1,7872.93,2025-04-11,pendiente,True
381,2,7872.93,2025-05-11,pendiente,True
381,3,7872.93,2025-06-10,pendiente,True
381,4,7872.93,2025-07-10,pendiente,True
381,5,7872.93,2025-08-09,pendiente,True
381,6,7872.93,2025-09-08,pendiente,True
382,1,34944.0,2025-10-30,pendiente,True
383,1,11125.78,2025-07-10,pendiente,True
384,1,2771.65,2025-10-03,pendiente,True
384,2,2771.65,2025-11-02,pendiente,True
384,3,2771.65,2025-12-02,pendiente,True
384,4,2771.65,2026-01-01,pendiente,True
384,5,2771.65,2026-01-31,pendiente,True
384,6,2771.65,2026-03-02,pendiente,True
384,7,2771.65,2026-04-01,pendiente,True
384,8,2771.65,2026-05-01,pendiente,True
384,9,2771.65,2026-05-31,pendiente,True
385,1,750.78,2025-09-14,pendiente,True
386,1,3737.6,2024-12-26,pendiente,True
386,2,3737.6,2025-01-25,pendiente,True
386,3,3737.6,2025-02-24,pendiente,True
386,4,3737.6,2025-03-26,pendiente,True
386,5,3737.6,2025-04-25,pendiente,True
386,6,3737.6,2025-05-25,pendiente,True
386,7,3737.6,2025-06-24,pendiente,True
386,8,3737.6,2025-07-24,pendiente,True
386,9,3737.6,2025-08-23,pendiente,True
386,10,3737.6,2025-09-22,pendiente,True
386,11,3737.6,2025-10-22,pendiente,True
386,12,3737.6,2025-11-21,pendiente,True
387,1,10885.46,2024-12-18,pendiente,True
388,1,6344.88,2025-01-13,pendiente,True
388,2,6344.88,2025-02-12,pendiente,True
388,3,6344.88,2025-03-14,pendiente,True
388,4,6344.88,2025-04-13,pendiente,True
388,5,6344.88,2025-05-13,pendiente,True
388,6,6344.88,2025-06-12,pendiente,True
388,7,6344.88,2025-07-12,pendiente,True
389,1,23197.44,2024-12-16,pendiente,True
390,1,377.3,2025-03-24,pendiente,True
391,1,19678.95,2025-05-18,pendiente,True
392,1,44970.45,2024-12-28,pendiente,True
393,1,20612.28,2025-10-22,pendiente,True
394,1,71279.95,2025-07-27,pendiente,True
395,1,13731.44,2025-03-18,pendiente,True
396,1,9634.4,2025-02-14,pendiente,True
396,2,9634.4,2025-03-16,pendiente,True
397,1,5569.74,2025-05-07,pendiente,True
397,2,5569.74,2025-06-06,pendiente,True
397,3,5569.74,2025-07-06,pendiente,True
397,4,5569.74,2025-08-05,pendiente,True
397,5,5569.74,2025-09-04,pendiente,True
397,6,5569.74,2025-10-04,pendiente,True
397,7,5569.74,2025-11-03,pendiente,True
397,8,5569.74,2025-12-03,pendiente,True
397,9,5569.74,2026-01-02,pendiente,True
397,10,5569.74,2026-02-01,pendiente,True
397,11,5569.74,2026-03-03,pendiente,True
398,1,10157.78,2025-07-16,pendiente,True
399,1,41767.9,2025-10-11,pendiente,True
400,1,4673.61,2025-03-02,pendiente,True
400,2,4673.61,2025-04-01,pendiente,True
400,3,4673.61,2025-05-01,pendiente,True
400,4,4673.61,2025-05-31,pendiente,True
400,5,4673.61,2025-06-30,pendiente,True
400,6,4673.61,2025-07-30,pendiente,True
400,7,4673.61,2025-08-29,pendiente,True
400,8,4673.61,2025-09-28,pendiente,True
401,1,2363.56,2025-04-20,pendiente,True
401,2,2363.56,2025-05-20,pendiente,True
401,3,2363.56,2025-06-19,pendiente,True
401,4,2363.56,2025-07-19,pendiente,True
401,5,2363.56,2025-08-18,pendiente,True
401,6,2363.56,2025-09-17,pendiente,True
401,7,2363.56,2025-10-17,pendiente,True
401,8,2363.56,2025-11-16,pendiente,True
402,1,498.21,2024-12-16,pendiente,True
402,2,498.21,2025-01-15,pendiente,True
402,3,498.21,2025-02-14,pendiente,True
402,4,498.21,2025-03-16,pendiente,True
402,5,498.21,2025-04-15,pendiente,True
402,6,498.21,2025-05-15,pendiente,True
402,7,498.21,2025-06-14,pendiente,True
402,8,498.21,2025-07-14,pendiente,True
402,9,498.21,2025-08-13,pendiente,True
402,10,498.21,2025-09-12,pendiente,True
403,1,265.18,2025-09-21,pendiente,True
403,2,265.18,2025-10-21,pendiente,True
403,3,265.18,2025-11-20,pendiente,True
403,4,265.18,2025-12-20,pendiente,True
403,5,265.18,2026-01-19,pendiente,True
403,6,265.18,2026-02-18,pendiente,True
403,7,265.18,2026-03-20,pendiente,True
403,8,265.18,2026-04-19,pendiente,True
403,9,265.18,2026-05-19,pendiente,True
403,10,265.18,2026-06-18,pendiente,True
403,11,265.18,2026-07-18,pendiente,True
404,1,879.41,2025-02-17,pendiente,True
404,2,879.41,2025-03-19,pendiente,True
404,3,879.41,2025-04-18,pendiente,True
404,4,879.41,2025-05-18,pendiente,True
404,5,879.41,2025-06-17,pendiente,True
404,6,879.41,2025-07-17,pendiente,True
404,7,879.41,2025-08-16,pendiente,True
405,1,67099.75,2025-05-14,pendiente,True
406,1,6651.34,2025-02-13,pendiente,True
407,1,23739.04,2025-08-11,pendiente,True
408,1,17003.28,2025-09-08,pendiente,True
409,1,281.9,2025-10-01,pendiente,True
409,2,281.9,2025-10-31,pendiente,True
409,3,281.9,2025-11-30,pendiente,True
409,4,281.9,2025-12-30,pendiente,True
409,5,281.9,2026-01-29,pendiente,True
409,6,281.9,2026-02-28,pendiente,True
409,7,281.9,2026-03-30,pendiente,True
409,8,281.9,2026-04-29,pendiente,True
410,1,2117.52,2024-12-30,pendiente,True
410,2,2117.52,2025-01-29,pendiente,True
410,3,2117.52,2025-02-28,pendiente,True
410,4,2117.52,2025-03-30,pendiente,True
410,5,2117.52,2025-04-29,pendiente,True
410,6,2117.52,2025-05-29,pendiente,True
411,1,9468.8,2025-01-13,pendiente,True
411,2,9468.8,2025-02-12,pendiente,True
411,3,9468.8,2025-03-14,pendiente,True
411,4,9468.8,2025-04-13,pendiente,True
412,1,13203.13,2025-11-16,pendiente,True
412,2,13203.13,2025-12-16,pendiente,True
413,1,16223.48,2025-05-10,pendiente,True
414,1,7422.28,2025-06-18,pendiente,True
414,2,7422.28,2025-07-18,pendiente,True
414,3,7422.28,2025-08-17,pendiente,True
414,4,7422.28,2025-09-16,pendiente,True
414,5,7422.28,2025-10-16,pendiente,True
414,6,7422.28,2025-11-15,pendiente,True
414,7,7422.28,2025-12-15,pendiente,True
414,8,7422.28,2026-01-14,pendiente,True
414,9,7422.28,2026-02-13,pendiente,True
415,1,11621.57,2025-08-31,pendiente,True
415,2,11621.57,2025-09-30,pendiente,True
415,3,11621.57,2025-10-30,pendiente,True
416,1,6428.47,2025-01-31,pendiente,True
416,2,6428.47,2025-03-02,pendiente,True
416,3,6428.47,2025-04-01,pendiente,True
417,1,24966.39,2024-12-17,pendiente,True
418,1,35275.55,2025-01-21,pendiente,True
419,1,947.75,2025-05-17,pendiente,True
419,2,947.75,2025-06-16,pendiente,True
419,3,947.75,2025-07-16,pendiente,True
419,4,947.75,2025-08-15,pendiente,True
419,5,947.75,2025-09-14,pendiente,True
419,6,947.75,2025-10-14,pendiente,True
419,7,947.75,2025-11-13,pendiente,True
419,8,947.75,2025-12-13,pendiente,True
420,1,25135.52,2024-12-18,pendiente,True
421,1,27696.64,2025-01-21,pendiente,True
422,1,2564.21,2025-01-11,pendiente,True
422,2,2564.21,2025-02-10,pendiente,True
422,3,2564.21,2025-03-12,pendiente,True
422,4,2564.21,2025-04-11,pendiente,True
422,5,2564.21,2025-05-11,pendiente,True
422,6,2564.21,2025-06-10,pendiente,True
422,7,2564.21,2025-07-10,pendiente,True
422,8,2564.21,2025-08-09,pendiente,True
422,9,2564.21,2025-09-08,pendiente,True
422,10,2564.21,2025-10-08,pendiente,True
422,11,2564.21,2025-11-07,pendiente,True
422,12,2564.21,2025-12-07,pendiente,True
423,1,1646.14,2025-05-19,pendiente,True
423,2,1646.14,2025-06-18,pendiente,True
423,3,1646.14,2025-07-18,pendiente,True
423,4,1646.14,2025-08-17,pendiente,True
423,5,1646.14,2025-09-16,pendiente,True
423,6,1646.14,2025-10-16,pendiente,True
423,7,1646.14,2025-11-15,pendiente,True
423,8,1646.14,2025-12-15,pendiente,True
424,1,1944.55,2024-12-13,pendiente,True
424,2,1944.55,2025-01-12,pendiente,True
424,3,1944.55,2025-02-11,pendiente,True
424,4,1944.55,2025-03-13,pendiente,True
424,5,1944.55,2025-04-12,pendiente,True
424,6,1944.55,2025-05-12,pendiente,True
424,7,1944.55,2025-06-11,pendiente,True
424,8,1944.55,2025-07-11,pendiente,True
424,9,1944.55,2025-08-10,pendiente,True
425,1,37599.27,2025-12-02,pendiente,True
426,1,15888.69,2025-05-13,pendiente,True
427,1,24482.0,2025-05-27,pendiente,True
428,1,3050.1,2025-02-07,pendiente,True
428,2,3050.1,2025-03-09,pendiente,True
428,3,3050.1,2025-04-08,pendiente,True
428,4,3050.1,2025-05-08,pendiente,True
428,5,3050.1,2025-06-07,pendiente,True
428,6,3050.1,2025-07-07,pendiente,True
428,7,3050.1,2025-08-06,pendiente,True
428,8,3050.1,2025-09-05,pendiente,True
428,9,3050.1,2025-10-05,pendiente,True
428,10,3050.1,2025-11-04,pendiente,True
429,1,1601.71,2025-11-29,pendiente,True
429,2,1601.71,2025-12-29,pendiente,True
429,3,1601.71,2026-01-28,pendiente,True
429,4,1601.71,2026-02-27,pendiente,True
429,5,1601.71,2026-03-29,pendiente,True
429,6,1601.71,2026-04-28,pendiente,True
429,7,1601.71,2026-05-28,pendiente,True
429,8,1601.71,2026-06-27,pendiente,True
430,1,873.21,2025-08-08,pendiente,True
431,1,3252.13,2025-04-18,pendiente,True
431,2,3252.13,2025-05-18,pendiente,True
431,3,3252.13,2025-06-17,pendiente,True
431,4,3252.13,2025-07-17,pendiente,True
431,5,3252.13,2025-08-16,pendiente,True
431,6,3252.13,2025-09-15,pendiente,True
431,7,3252.13,2025-10-15,pendiente,True
431,8,3252.13,2025-11-14,pendiente,True
431,9,3252.13,2025-12-14,pendiente,True
431,10,3252.13,2026-01-13,pendiente,True
432,1,6884.07,2025-04-07,pendiente,True
433,1,15136.35,2025-02-01,pendiente,True
434,1,27385.57,2025-10-10,pendiente,True
434,2,27385.57,2025-11-09,pendiente,True
435,1,422.86,2025-03-05,pendiente,True
435,2,422.86,2025-04-04,pendiente,True
435,3,422.86,2025-05-04,pendiente,True
435,4,422.86,2025-06-03,pendiente,True
435,5,422.86,2025-07-03,pendiente,True
435,6,422.86,2025-08-02,pendiente,True
435,7,422.86,2025-09-01,pendiente,True
435,8,422.86,2025-10-01,pendiente,True
435,9,422.86,2025-10-31,pendiente,True
436,1,47217.35,2025-09-01,pendiente,True
437,1,31462.11,2025-02-13,pendiente,True
438,1,834.52,2024-12-26,pendiente,True
438,2,834.52,2025-01-25,pendiente,True
438,3,834.52,2025-02-24,pendiente,True
438,4,834.52,2025-03-26,pendiente,True
438,5,834.52,2025-04-25,pendiente,True
438,6,834.52,2025-05-25,pendiente,True
439,1,7272.66,2025-08-13,pendiente,True
439,2,7272.66,2025-09-12,pendiente,True
439,3,7272.66,2025-10-12,pendiente,True
439,4,7272.66,2025-11-11,pendiente,True
439,5,7272.66,2025-12-11,pendiente,True
439,6,7272.66,2026-01-10,pendiente,True
439,7,7272.66,2026-02-09,pendiente,True
440,1,3710.73,2025-03-15,pendiente,True
440,2,3710.73,2025-04-14,pendiente,True
440,3,3710.73,2025-05-14,pendiente,True
440,4,3710.73,2025-06-13,pendiente,True
440,5,3710.73,2025-07-13,pendiente,True
440,6,3710.73,2025-08-12,pendiente,True
440,7,3710.73,2025-09-11,pendiente,True
440,8,3710.73,2025-10-11,pendiente,True
440,9,3710.73,2025-11-10,pendiente,True
440,10,3710.73,2025-12-10,pendiente,True
440,11,3710.73,2026-01-09,pendiente,True
441,1,29190.98,2025-06-20,pendiente,True
442,1,5933.16,2025-04-06,pendiente,True
442,2,5933.16,2025-05-06,pendiente,True
443,1,51772.6,2025-10-24,pendiente,True
444,1,5064.52,2025-05-17,pendiente,True
445,1,5895.8,2025-01-06,pendiente,True
446,1,19395.15,2025-05-24,pendiente,True
447,1,16594.44,2025-10-08,pendiente,True
448,1,5002.61,2025-07-12,pendiente,True
448,2,5002.61,2025-08-11,pendiente,True
448,3,5002.61,2025-09-10,pendiente,True
448,4,5002.61,2025-10-10,pendiente,True
448,5,5002.61,2025-11-09,pendiente,True
448,6,5002.61,2025-12-09,pendiente,True
448,7,5002.61,2026-01-08,pendiente,True
448,8,5002.61,2026-02-07,pendiente,True
448,9,5002.61,2026-03-09,pendiente,True
448,10,5002.61,2026-04-08,pendiente,True
449,1,4987.61,2025-02-08,pendiente,True
449,2,4987.61,2025-03-10,pendiente,True
449,3,4987.61,2025-04-09,pendiente,True
449,4,4987.61,2025-05-09,pendiente,True
449,5,4987.61,2025-06-08,pendiente,True
449,6,4987.61,2025-07-08,pendiente,True
449,7,4987.61,2025-08-07,pendiente,True
449,8,4987.61,2025-09-06,pendiente,True
450,1,1453.47,2025-06-25,pendiente,True
450,2,1453.47,2025-07-25,pendiente,True
450,3,1453.47,2025-08-24,pendiente,True
450,4,1453.47,2025-09-23,pendiente,True
450,5,1453.47,2025-10-23,pendiente,True
450,6,1453.47,2025-11-22,pendiente,True
450,7,1453.47,2025-12-22,pendiente,True
450,8,1453.47,2026-01-21,pendiente,True
451,1,7300.94,2025-06-25,pendiente,True
451,2,7300.94,2025-07-25,pendiente,True
451,3,7300.94,2025-08-24,pendiente,True
451,4,7300.94,2025-09-23,pendiente,True
451,5,7300.94,2025-10-23,pendiente,True
451,6,7300.94,2025-11-22,pendiente,True
451,7,7300.94,2025-12-22,pendiente,True
451,8,7300.94,2026-01-21,pendiente,True
451,9,7300.94,2026-02-20,pendiente,True
451,10,7300.94,2026-03-22,pendiente,True
452,1,18713.08,2025-08-24,pendiente,True
453,1,49391.32,2025-04-15,pendiente,True
454,1,5233.15,2025-03-01,pendiente,True
455,1,12251.92,2025-10-25,pendiente,True
456,1,1936.05,2025-01-20,pendiente,True
456,2,1936.05,2025-02-19,pendiente,True
456,3,1936.05,2025-03-21,pendiente,True
456,4,1936.05,2025-04-20,pendiente,True
456,5,1936.05,2025-05-20,pendiente,True
456,6,1936.05,2025-06-19,pendiente,True
456,7,1936.05,2025-07-19,pendiente,True
456,8,1936.05,2025-08-18,pendiente,True
456,9,1936.05,2025-09-17,pendiente,True
456,10,1936.05,2025-10-17,pendiente,True
457,1,4559.38,2025-02-13,pendiente,True
457,2,4559.38,2025-03-15,pendiente,True
457,3,4559.38,2025-04-14,pendiente,True
457,4,4559.38,2025-05-14,pendiente,True
457,5,4559.38,2025-06-13,pendiente,True
458,1,3040.91,2025-05-07,pendiente,True
458,2,3040.91,2025-06-06,pendiente,True
458,3,3040.91,2025-07-06,pendiente,True
458,4,3040.91,2025-08-05,pendiente,True
458,5,3040.91,2025-09-04,pendiente,True
458,6,3040.91,2025-10-04,pendiente,True
458,7,3040.91,2025-11-03,pendiente,True
458,8,3040.91,2025-12-03,pendiente,True
458,9,3040.91,2026-01-02,pendiente,True
458,10,3040.91,2026-02-01,pendiente,True
459,1,14253.46,2025-08-29,pendiente,True
459,2,14253.46,2025-09-28,pendiente,True
459,3,14253.46,2025-10-28,pendiente,True
460,1,4115.93,2025-07-09,pendiente,True
460,2,4115.93,2025-08-08,pendiente,True
460,3,4115.93,2025-09-07,pendiente,True
460,4,4115.93,2025-10-07,pendiente,True
460,5,4115.93,2025-11-06,pendiente,True
460,6,4115.93,2025-12-06,pendiente,True
460,7,4115.93,2026-01-05,pendiente,True
460,8,4115.93,2026-02-04,pendiente,True
460,9,4115.93,2026-03-06,pendiente,True
461,1,278.48,2025-07-14,pendiente,True
462,1,69459.7,2025-11-09,pendiente,True
463,1,721.03,2025-09-18,pendiente,True
463,2,721.03,2025-10-18,pendiente,True
463,3,721.03,2025-11-17,pendiente,True
463,4,721.03,2025-12-17,pendiente,True
463,5,721.03,2026-01-16,pendiente,True
463,6,721.03,2026-02-15,pendiente,True
463,7,721.03,2026-03-17,pendiente,True
463,8,721.03,2026-04-16,pendiente,True
463,9,721.03,2026-05-16,pendiente,True
463,10,721.03,2026-06-15,pendiente,True
463,11,721.03,2026-07-15,pendiente,True
463,12,721.03,2026-08-14,pendiente,True
464,1,3123.55,2025-09-17,pendiente,True
464,2,3123.55,2025-10-17,pendiente,True
464,3,3123.55,2025-11-16,pendiente,True
464,4,3123.55,2025-12-16,pendiente,True
464,5,3123.55,2026-01-15,pendiente,True
464,6,3123.55,2026-02-14,pendiente,True
464,7,3123.55,2026-03-16,pendiente,True
464,8,3123.55,2026-04-15,pendiente,True
464,9,3123.55,2026-05-15,pendiente,True
465,1,532.94,2025-05-31,pendiente,True
465,2,532.94,2025-06-30,pendiente,True
465,3,532.94,2025-07-30,pendiente,True
465,4,532.94,2025-08-29,pendiente,True
465,5,532.94,2025-09-28,pendiente,True
465,6,532.94,2025-10-28,pendiente,True
465,7,532.94,2025-11-27,pendiente,True
465,8,532.94,2025-12-27,pendiente,True
465,9,532.94,2026-01-26,pendiente,True
465,10,532.94,2026-02-25,pendiente,True
465,11,532.94,2026-03-27,pendiente,True
465,12,532.94,2026-04-26,pendiente,True
466,1,43372.6,2025-09-04,pendiente,True
467,1,53063.92,2024-12-25,pendiente,True
468,1,2166.38,2025-03-19,pendiente,True
469,1,25105.38,2025-01-24,pendiente,True
470,1,55340.4,2025-05-12,pendiente,True
471,1,2060.86,2025-08-25,pendiente,True
471,2,2060.86,2025-09-24,pendiente,True
471,3,2060.86,2025-10-24,pendiente,True
471,4,2060.86,2025-11-23,pendiente,True
471,5,2060.86,2025-12-23,pendiente,True
471,6,2060.86,2026-01-22,pendiente,True
471,7,2060.86,2026-02-21,pendiente,True
471,8,2060.86,2026-03-23,pendiente,True
471,9,2060.86,2026-04-22,pendiente,True
471,10,2060.86,2026-05-22,pendiente,True
472,1,5470.03,2025-10-23,pendiente,True
472,2,5470.03,2025-11-22,pendiente,True
472,3,5470.03,2025-12-22,pendiente,True
472,4,5470.03,2026-01-21,pendiente,True
472,5,5470.03,2026-02-20,pendiente,True
472,6,5470.03,2026-03-22,pendiente,True
472,7,5470.03,2026-04-21,pendiente,True
472,8,5470.03,2026-05-21,pendiente,True
472,9,5470.03,2026-06-20,pendiente,True
472,10,5470.03,2026-07-20,pendiente,True
473,1,69273.45,2025-09-15,pendiente,True
474,1,29688.16,2025-03-11,pendiente,True
474,2,29688.16,2025-04-10,pendiente,True
475,1,11365.27,2025-09-09,pendiente,True
476,1,18758.2,2025-09-22,pendiente,True
477,1,539.81,2025-04-01,pendiente,True
477,2,539.81,2025-05-01,pendiente,True
477,3,539.81,2025-05-31,pendiente,True
477,4,539.81,2025-06-30,pendiente,True
477,5,539.81,2025-07-30,pendiente,True
477,6,539.81,2025-08-29,pendiente,True
477,7,539.81,2025-09-28,pendiente,True
478,1,3935.13,2025-06-16,pendiente,True
478,2,3935.13,2025-07-16,pendiente,True
478,3,3935.13,2025-08-15,pendiente,True
479,1,5601.8,2025-04-05,pendiente,True
479,2,5601.8,2025-05-05,pendiente,True
479,3,5601.8,2025-06-04,pendiente,True
480,1,24949.96,2025-10-12,pendiente,True
481,1,8273.2,2025-07-30,pendiente,True
482,1,19490.66,2025-03-05,pendiente,True
483,1,16506.58,2025-08-12,pendiente,True
484,1,17609.22,2025-02-15,pendiente,True
484,2,17609.22,2025-03-17,pendiente,True
485,1,35872.9,2025-07-16,pendiente,True
486,1,15009.12,2025-03-28,pendiente,True
487,1,12390.39,2025-02-09,pendiente,True
487,2,12390.39,2025-03-11,pendiente,True
487,3,12390.39,2025-04-10,pendiente,True
487,4,12390.39,2025-05-10,pendiente,True
487,5,12390.39,2025-06-09,pendiente,True
487,6,12390.39,2025-07-09,pendiente,True
488,1,12842.29,2025-04-13,pendiente,True
488,2,12842.29,2025-05-13,pendiente,True
488,3,12842.29,2025-06-12,pendiente,True
489,1,1255.74,2025-05-18,pendiente,True
489,2,1255.74,2025-06-17,pendiente,True
489,3,1255.74,2025-07-17,pendiente,True
489,4,1255.74,2025-08-16,pendiente,True
490,1,912.24,2025-03-23,pendiente,True
491,1,3140.92,2025-07-03,pendiente,True
492,1,17271.63,2025-08-23,pendiente,True
493,1,1942.34,2025-11-30,pendiente,True
493,2,1942.34,2025-12-30,pendiente,True
493,3,1942.34,2026-01-29,pendiente,True
493,4,1942.34,2026-02-28,pendiente,True
493,5,1942.34,2026-03-30,pendiente,True
494,1,5675.69,2025-07-18,pendiente,True
494,2,5675.69,2025-08-17,pendiente,True
494,3,5675.69,2025-09-16,pendiente,True
494,4,5675.69,2025-10-16,pendiente,True
494,5,5675.69,2025-11-15,pendiente,True
494,6,5675.69,2025-12-15,pendiente,True
494,7,5675.69,2026-01-14,pendiente,True
494,8,5675.69,2026-02-13,pendiente,True
495,1,3527.23,2024-12-22,pendiente,True
495,2,3527.23,2025-01-21,pendiente,True
495,3,3527.23,2025-02-20,pendiente,True
495,4,3527.23,2025-03-22,pendiente,True
495,5,3527.23,2025-04-21,pendiente,True
495,6,3527.23,2025-05-21,pendiente,True
495,7,3527.23,2025-06-20,pendiente,True
496,1,20308.58,2025-09-12,pendiente,True
496,2,20308.58,2025-10-12,pendiente,True
497,1,458.68,2025-09-30,pendiente,True
497,2,458.68,2025-10-30,pendiente,True
497,3,458.68,2025-11-29,pendiente,True
497,4,458.68,2025-12-29,pendiente,True
497,5,458.68,2026-01-28,pendiente,True
497,6,458.68,2026-02-27,pendiente,True
497,7,458.68,2026-03-29,pendiente,True
497,8,458.68,2026-04-28,pendiente,True
497,9,458.68,2026-05-28,pendiente,True
497,10,458.68,2026-06-27,pendiente,True
498,1,945.58,2025-10-02,pendiente,True
498,2,945.58,2025-11-01,pendiente,True
498,3,945.58,2025-12-01,pendiente,True
498,4,945.58,2025-12-31,pendiente,True
498,5,945.58,2026-01-30,pendiente,True
499,1,11685.2,2025-03-30,pendiente,True
500,1,254.69,2025-01-16,pendiente,True
500,2,254.69,2025-02-15,pendiente,True
500,3,254.69,2025-03-17,pendiente,True
500,4,254.69,2025-04-16,pendiente,True
500,5,254.69,2025-05-16,pendiente,True
500,6,254.69,2025-06-15,pendiente,True
500,7,254.69,2025-07-15,pendiente,True
500,8,254.69,2025-08-14,pendiente,True
500,9,254.69,2025-09-13,pendiente,True
500,10,254.69,2025-10-13,pendiente,True
500,11,254.69,2025-11-12,pendiente,True
501,1,51525.52,2025-03-12,pendiente,True
502,1,59584.8,2025-01-30,pendiente,True
503,1,15962.28,2024-12-13,pendiente,True
504,1,1652.64,2025-08-20,pendiente,True
504,2,1652.64,2025-09-19,pendiente,True
505,1,3253.84,2025-04-14,pendiente,True
505,2,3253.84,2025-05-14,pendiente,True
505,3,3253.84,2025-06-13,pendiente,True
505,4,3253.84,2025-07-13,pendiente,True
505,5,3253.84,2025-08-12,pendiente,True
506,1,7013.31,2025-01-24,pendiente,True
507,1,11988.51,2025-02-23,pendiente,True
507,2,11988.51,2025-03-25,pendiente,True
507,3,11988.51,2025-04-24,pendiente,True
507,4,11988.51,2025-05-24,pendiente,True
507,5,11988.51,2025-06-23,pendiente,True
508,1,7007.18,2025-07-19,pendiente,True
